order_id,customer_id,order_date,order_status,payment_status,payment_method,currency,subtotal,discount_amount,tax_amount,shipping_amount,total_amount,shipping_country,shipping_city,shipping_postcode,device_type,traffic_source
4924,2264,15-02-2026 21:01,Completed,Refunded,BankTransfer,USD,1117.94,167.69,134.15,47.06,1131.46,Bhutan,Lake Christopherview,91267,Tablet,Email
4925,3070,13-05-2026 09:14,Returned,Failed,BankTransfer,USD,1137.91,170.69,136.55,23.03,1126.8,Micronesia,Smithberg,73780,Desktop,Paid
4926,8873,23-01-2025 21:25,Cancelled,Paid,Card,USD,488.79,24.44,58.65,15.47,538.47,Tajikistan,Danieltown,57642,Mobile,Paid
4927,8125,16-06-2026 12:23,Returned,Pending,BankTransfer,USD,1699.09,169.91,203.89,38.19,1771.26,Congo,South Ronaldside,73606,Desktop,Email
4928,9352,18-08-2025 17:59,Returned,Paid,Card,USD,778.31,38.92,93.4,47.38,880.17,French Southern Territories,East Michele,90637,Tablet,Organic
4929,2962,23-12-2024 15:09,Completed,Paid,Wallet,USD,1901.13,95.06,228.14,28.34,2062.55,Tuvalu,West Juanmouth,7383,Mobile,Paid
4930,7242,08-10-2024 00:50,Cancelled,Pending,Card,USD,530.37,79.56,63.64,21.55,536,Antigua and Barbuda,North Jamesbury,20085,Desktop,Organic
4931,5441,09-09-2024 07:33,Cancelled,Failed,Wallet,USD,544.83,54.48,65.38,6.45,562.18,Egypt,West Angela,31889,Mobile,Direct
4932,4442,04-11-2024 04:50,Cancelled,Refunded,Card,USD,1653.16,247.97,198.38,13.97,1617.54,Isle of Man,Brockview,92936,Mobile,Paid
4933,349,18-08-2024 06:38,Returned,Paid,BankTransfer,USD,1205.12,60.26,144.61,8.21,1297.68,Marshall Islands,New Bryan,27894,Tablet,Direct
4934,5535,08-04-2026 09:36,Cancelled,Paid,BankTransfer,USD,1461,146.1,175.32,7.48,1497.7,Guam,New Katelynberg,63053,Mobile,Organic
4935,4123,06-09-2025 11:22,Cancelled,Refunded,Card,USD,331.09,49.66,39.73,28.6,349.76,Lithuania,West Shelly,65261,Desktop,Direct
4936,9588,26-04-2026 12:27,Completed,Pending,BankTransfer,USD,1809.05,271.36,217.09,13.62,1768.4,Afghanistan,Jennifertown,22243,Tablet,Email
4937,6367,19-12-2024 20:27,Completed,Paid,Card,USD,1581.78,0,189.81,29.79,1801.38,Libyan Arab Jamahiriya,West Robert,81967,Desktop,Direct
4938,1268,30-05-2026 04:02,Pending,Failed,Card,USD,1186.13,118.61,142.34,43.62,1253.48,Finland,New Jill,83391,Desktop,Organic
4939,7407,16-09-2025 13:04,Pending,Refunded,Card,USD,1378.01,68.9,165.36,40.59,1515.06,Vietnam,Paigehaven,6076,Desktop,Direct
4940,100,08-03-2025 20:21,Completed,Refunded,Card,USD,1140.43,0,136.85,11.73,1289.01,Israel,North Brian,49062,Tablet,Referral
4941,1473,14-03-2026 16:06,Cancelled,Paid,PayPal,USD,1066.11,53.31,127.93,20.8,1161.53,Kuwait,Angelamouth,37351,Tablet,Email
4942,7360,26-04-2026 01:00,Completed,Pending,PayPal,USD,1217.19,0,146.06,38.49,1401.74,South Africa,Port Allisonchester,73105,Tablet,Direct
4943,8076,27-09-2024 23:05,Completed,Failed,Wallet,USD,1561.49,0,187.38,24.06,1772.93,Cook Islands,New Michellefort,35339,Desktop,Referral
4944,7719,18-01-2025 19:23,Cancelled,Pending,Card,USD,238.96,0,28.68,18.24,285.88,Italy,New Michael,77412,Tablet,Organic
4945,484,06-05-2025 06:24,Returned,Failed,PayPal,USD,1402.59,70.13,168.31,38.76,1539.53,Central African Republic,Port Erikashire,47544,Desktop,Organic
4946,7151,08-03-2026 07:47,Completed,Refunded,BankTransfer,USD,308.8,0,37.06,8.05,353.91,Dominica,Williambury,39155,Desktop,Email
4947,9352,18-07-2025 13:34,Returned,Paid,PayPal,USD,1947.48,97.37,233.7,37.19,2121,Iceland,Matthewfurt,82364,Tablet,Organic
4948,3390,23-01-2026 07:31,Completed,Paid,Card,USD,205.12,0,24.61,27.55,257.28,Guinea-Bissau,Leonardshire,98117,Mobile,Referral
4949,6325,13-11-2025 00:14,Returned,Refunded,PayPal,USD,872.73,0,104.73,42.11,1019.57,Poland,East Eileen,76987,Mobile,Email
4950,5507,17-01-2026 21:07,Completed,Failed,PayPal,USD,679.91,0,81.59,34.1,795.6,Norfolk Island,Evanfort,82248,Tablet,Direct
4951,5942,18-01-2025 06:03,Cancelled,Refunded,Wallet,USD,800.47,80.05,96.06,4.72,821.2,Australia,Joshualand,72969,Desktop,Referral
4952,5311,10-10-2024 18:34,Completed,Failed,PayPal,USD,1676.3,167.63,201.16,26.23,1736.06,Greenland,Mosleytown,88901,Desktop,Paid
4953,3158,15-12-2024 18:28,Cancelled,Refunded,BankTransfer,USD,1535.63,153.56,184.28,17.45,1583.8,Slovenia,Lake Joshuafurt,96909,Mobile,Referral
4954,2812,16-05-2025 08:28,Pending,Failed,BankTransfer,USD,1339.02,200.85,160.68,39.89,1338.74,Lithuania,Alejandratown,68963,Mobile,Referral
4955,6843,18-04-2026 18:16,Completed,Refunded,Wallet,USD,21.49,3.22,2.58,27.65,48.5,American Samoa,Port Lisa,66512,Desktop,Direct
4956,137,10-02-2025 21:12,Cancelled,Paid,BankTransfer,USD,314.09,47.11,37.69,13.76,318.43,Madagascar,South Justin,17142,Tablet,Email
4957,8759,01-11-2025 00:42,Returned,Refunded,PayPal,USD,1535.79,0,184.29,20.17,1740.25,Central African Republic,Mcclurestad,15571,Desktop,Direct
4958,8595,24-05-2026 12:05,Pending,Pending,PayPal,USD,983.73,0,118.05,31.3,1133.08,Seychelles,Johnsonbury,79841,Mobile,Organic
4959,9643,30-11-2024 19:23,Returned,Refunded,Card,USD,879.45,0,105.53,39.48,1024.46,Saint Vincent and the Grenadines,Port Brendafort,95772,Mobile,Organic
4960,5469,25-07-2025 21:39,Pending,Paid,PayPal,USD,1966.71,0,236.01,14.96,2217.68,Heard Island and McDonald Islands,Jacksonview,33881,Desktop,Email
4961,1881,08-09-2025 19:41,Completed,Paid,BankTransfer,USD,675.77,67.58,81.09,10.87,700.15,Madagascar,New Pamela,92074,Tablet,Direct
4962,4417,23-03-2025 01:03,Completed,Paid,BankTransfer,USD,1141.54,57.08,136.98,26.37,1247.81,Isle of Man,South Chelsea,41645,Desktop,Organic
4963,760,04-05-2025 01:06,Pending,Pending,BankTransfer,USD,1202.13,60.11,144.26,29.38,1315.66,Kuwait,Vegaborough,9593,Tablet,Email
4964,526,09-06-2026 07:36,Cancelled,Pending,Wallet,USD,1433.56,0,172.03,37.49,1643.08,Suriname,Johnburgh,79390,Desktop,Paid
4965,6277,29-07-2024 22:36,Pending,Pending,PayPal,USD,76.8,0,9.22,25.41,111.43,Bermuda,Taylorville,7530,Tablet,Direct
4966,6042,09-02-2026 12:33,Returned,Failed,Wallet,USD,810.72,81.07,97.29,20.19,847.13,Myanmar,East Christopherville,78731,Tablet,Paid
4967,976,20-06-2025 02:20,Pending,Failed,Card,USD,267.34,40.1,32.08,10.87,270.19,Tuvalu,Lake Michael,33178,Desktop,Organic
4968,4141,15-10-2024 05:49,Returned,Failed,Card,USD,1105.54,0,132.66,20.34,1258.54,Faroe Islands,Harrisville,33406,Mobile,Email
4969,1898,17-09-2025 03:15,Cancelled,Paid,Wallet,USD,173.95,8.7,20.87,31.05,217.17,Costa Rica,Scottshire,43601,Desktop,Paid
4970,789,12-01-2026 21:59,Cancelled,Refunded,Wallet,USD,1749.29,262.39,209.91,25.47,1722.28,Estonia,Ramseyborough,63191,Mobile,Organic
4971,4914,22-10-2024 05:08,Completed,Failed,PayPal,USD,1640.28,164.03,196.83,35.73,1708.81,Nigeria,Priscillaburgh,61220,Tablet,Organic
4972,3898,07-01-2026 12:01,Returned,Failed,Wallet,USD,64,6.4,7.68,21.05,86.33,Isle of Man,West Pamelashire,47551,Mobile,Organic
4973,5120,21-07-2024 14:25,Cancelled,Refunded,BankTransfer,USD,654.06,0,78.49,26.47,759.02,Bangladesh,Craigview,58621,Desktop,Email
4974,8406,25-06-2025 09:44,Returned,Failed,PayPal,USD,700.94,70.09,84.11,45.5,760.46,Morocco,Tinastad,86789,Desktop,Paid
4975,1738,23-05-2026 06:31,Returned,Refunded,PayPal,USD,498.76,24.94,59.85,2.75,536.42,Fiji,Gomezmouth,60912,Desktop,Direct
4976,3898,07-04-2026 04:42,Pending,Pending,BankTransfer,USD,369.72,0,44.37,9.17,423.26,Norway,Port Ernesthaven,79406,Desktop,Direct
4977,4195,11-06-2026 10:07,Pending,Paid,Wallet,USD,254.7,38.2,30.56,11.77,258.83,Switzerland,North Sheryl,79247,Tablet,Email
4978,5918,26-08-2025 05:36,Cancelled,Failed,Wallet,USD,1047.03,104.7,125.64,27.52,1095.49,San Marino,Johnhaven,92864,Mobile,Paid
4979,3456,05-11-2025 17:32,Pending,Refunded,Card,USD,199.62,0,23.95,20.74,244.31,Zambia,Hollyside,8514,Desktop,Email
4980,3078,27-03-2026 01:41,Pending,Failed,PayPal,USD,1445.45,0,173.45,41.54,1660.44,Gabon,North Danielleville,52473,Desktop,Direct
4981,8885,16-06-2026 02:39,Pending,Failed,Card,USD,1172.4,0,140.69,30.89,1343.98,Bahamas,Wilsonland,83818,Mobile,Paid
4982,3652,17-08-2025 14:05,Pending,Pending,Card,USD,202.72,30.41,24.33,0.3,196.94,Micronesia,Ruizborough,91305,Mobile,Direct
4983,4096,27-07-2024 06:38,Cancelled,Paid,Card,USD,1916.28,287.44,229.95,25.23,1884.02,Saint Martin,Port Leslie,20997,Tablet,Organic
4984,6724,22-07-2025 19:50,Pending,Refunded,Card,USD,1486.96,223.04,178.44,13.99,1456.35,Holy See (Vatican City State),Gomezfurt,10459,Tablet,Paid
4985,5630,26-05-2025 10:32,Cancelled,Paid,Card,USD,1456.06,218.41,174.73,33.7,1446.08,Tanzania,Tiffanyberg,69026,Tablet,Referral
4986,9652,15-02-2026 11:15,Completed,Refunded,Card,USD,348.6,0,41.83,25.17,415.6,Tanzania,Port Bradleyport,31856,Tablet,Direct
4987,7636,19-07-2024 19:25,Pending,Refunded,PayPal,USD,607.71,30.39,72.93,17.28,667.53,Angola,Kevinchester,55382,Tablet,Email
4988,8773,08-02-2025 15:35,Cancelled,Refunded,Wallet,USD,578.84,86.83,69.46,23.09,584.56,Myanmar,Benjaminton,22597,Tablet,Email
4989,721,25-05-2026 21:16,Completed,Failed,PayPal,USD,442.05,44.21,53.05,46.12,497.01,Cayman Islands,Reedland,36163,Desktop,Paid
4990,5223,05-06-2026 07:02,Pending,Failed,Wallet,USD,673.96,67.4,80.88,30.46,717.9,Taiwan,Valerieland,4428,Mobile,Direct
4991,7270,02-08-2025 01:51,Completed,Pending,BankTransfer,USD,1783.14,178.31,213.98,9.18,1827.99,Antigua and Barbuda,South Heidimouth,76512,Mobile,Email
4992,8561,04-07-2025 12:19,Pending,Paid,PayPal,USD,1228.54,61.43,147.42,35.8,1350.33,Denmark,New Robert,10270,Mobile,Organic
4993,2377,07-06-2026 11:08,Pending,Refunded,BankTransfer,USD,1920,0,230.4,42.91,2193.31,Vietnam,West Kaitlynland,40708,Tablet,Paid
4994,8591,25-12-2024 02:28,Pending,Refunded,Card,USD,1985.43,297.81,238.25,27.9,1953.77,Honduras,Lake Yeseniaborough,20375,Mobile,Direct
4995,1282,18-07-2024 00:45,Completed,Paid,BankTransfer,USD,1769.48,265.42,212.34,27.85,1744.25,Oman,Mckeeview,87033,Tablet,Direct
4996,9118,21-09-2025 09:11,Completed,Paid,BankTransfer,USD,1121.54,0,134.58,0.15,1256.27,Cayman Islands,North Jackiehaven,65252,Tablet,Paid
4997,5902,21-05-2025 12:08,Returned,Paid,Wallet,USD,1261.85,189.28,151.42,13.91,1237.9,Togo,Waltermouth,85604,Tablet,Email
4998,8489,12-03-2026 05:39,Pending,Failed,BankTransfer,USD,1131.12,0,135.73,30.51,1297.36,Sweden,South Debbieborough,25261,Desktop,Organic
4999,4614,18-06-2026 23:45,Pending,Failed,Card,USD,1826.29,91.31,219.15,40.77,1994.9,Turkmenistan,Wheelerland,43474,Mobile,Referral
5000,6693,01-01-2026 14:16,Completed,Paid,Wallet,USD,1671.95,250.79,200.63,15.54,1637.33,Bulgaria,Timothyfurt,32589,Desktop,Organic
5001,3427,03-06-2025 00:00,Returned,Refunded,PayPal,USD,1919.8,95.99,230.38,17.12,2071.31,Slovakia (Slovak Republic),Deborahbury,12890,Tablet,Direct
5002,2569,11-06-2025 13:36,Completed,Failed,Wallet,USD,1033.31,155,124,5.14,1007.45,Montserrat,South Kathryn,89186,Tablet,Email
5003,6090,03-09-2024 23:09,Completed,Failed,Wallet,USD,111.15,11.12,13.34,26.38,139.75,Saint Helena,Petersonville,42237,Tablet,Email
5004,395,14-01-2026 10:51,Completed,Refunded,PayPal,USD,1220.19,122.02,146.42,6.57,1251.16,Saint Pierre and Miquelon,East Samantha,43684,Desktop,Referral
5005,7732,13-03-2026 23:33,Pending,Refunded,Card,USD,1865.89,279.88,223.91,41.08,1851,Croatia,Edwardsstad,90327,Mobile,Email
5006,9871,09-04-2025 20:08,Completed,Refunded,Card,USD,1877.01,93.85,225.24,1.64,2010.04,Macao,Clarkport,1154,Tablet,Referral
5007,8153,07-01-2025 06:11,Returned,Paid,Wallet,USD,1077.54,107.75,129.3,15.29,1114.38,Micronesia,North Michelleton,52834,Desktop,Paid
5008,1002,10-03-2026 13:22,Cancelled,Paid,Card,USD,413.01,61.95,49.56,11.15,411.77,Gibraltar,East Anne,46206,Mobile,Direct
5009,4138,25-12-2024 12:30,Completed,Pending,BankTransfer,USD,414.66,0,49.76,5.71,470.13,Tonga,Singhchester,96434,Tablet,Referral
5010,4676,10-05-2025 12:32,Returned,Pending,BankTransfer,USD,369.13,18.46,44.3,48.43,443.4,Turkey,North Timothy,85611,Desktop,Email
5011,1920,14-07-2026 22:15,Completed,Failed,Card,USD,587.59,58.76,70.51,0.95,600.29,Malaysia,New Andrewmouth,6361,Mobile,Email
5012,4403,25-06-2025 08:12,Cancelled,Refunded,Wallet,USD,1064.93,0,127.79,5.59,1198.31,Maldives,North Richardchester,30885,Desktop,Referral
5013,8239,28-10-2025 12:49,Completed,Failed,PayPal,USD,787.51,39.38,94.5,37.89,880.52,French Guiana,Lake Robertville,78908,Mobile,Organic
5014,5009,14-01-2026 05:23,Completed,Paid,BankTransfer,USD,717.11,0,86.05,12.74,815.9,Palestinian Territory,North Nicolasfurt,84991,Tablet,Organic
5015,6679,21-12-2025 12:04,Returned,Refunded,BankTransfer,USD,383.68,57.55,46.04,45.83,418,Cameroon,North Sarah,45398,Tablet,Email
5016,1430,08-01-2025 22:14,Pending,Paid,BankTransfer,USD,1029.11,102.91,123.49,40.07,1089.76,Cote d'Ivoire,Kingport,80812,Desktop,Paid
5017,5346,12-12-2024 17:59,Pending,Paid,Card,USD,551.7,55.17,66.2,1.25,563.98,Djibouti,East Jeantown,54495,Mobile,Paid
5018,3010,12-03-2025 01:32,Pending,Refunded,Card,USD,719.37,107.91,86.32,41.89,739.67,Spain,Scottmouth,46596,Desktop,Organic
5019,121,23-09-2024 23:33,Pending,Pending,Wallet,USD,841.44,42.07,100.97,18.44,918.78,New Zealand,Reidfurt,13591,Tablet,Paid
5020,4250,02-06-2026 09:17,Cancelled,Failed,BankTransfer,USD,178.64,26.8,21.44,2.61,175.89,Tonga,Port Lisa,58192,Mobile,Paid
5021,118,19-06-2025 09:54,Cancelled,Failed,PayPal,USD,901.04,0,108.12,2.91,1012.07,Serbia,Lake Oscarborough,71775,Tablet,Direct
5022,6397,18-04-2026 17:44,Cancelled,Pending,BankTransfer,USD,692.78,34.64,83.13,28.07,769.34,Mauritania,Vancefort,79197,Desktop,Referral
5023,2549,11-05-2025 00:46,Returned,Refunded,BankTransfer,USD,1487.34,0,178.48,17.67,1683.49,Kiribati,East Jasmine,30019,Mobile,Direct
5024,4477,01-01-2025 13:58,Pending,Paid,PayPal,USD,778.72,116.81,93.45,7.2,762.56,Maldives,Paulstad,90578,Desktop,Paid
5025,4613,17-07-2024 23:26,Cancelled,Refunded,BankTransfer,USD,104.32,5.22,12.52,40.75,152.37,Sweden,Tiffanytown,88890,Desktop,Referral
5026,3861,09-10-2024 23:31,Pending,Failed,Card,USD,1981.16,99.06,237.74,44.72,2164.56,Andorra,South Robert,4680,Desktop,Referral
5027,5935,16-06-2026 22:04,Returned,Pending,Card,USD,369.39,18.47,44.33,17.48,412.73,Philippines,Port Jessicashire,13733,Tablet,Referral
5028,7598,22-04-2026 09:36,Cancelled,Pending,BankTransfer,USD,1419.16,0,170.3,5.87,1595.33,Oman,Stevenside,53185,Mobile,Paid
5029,7049,20-12-2024 23:23,Cancelled,Pending,Wallet,USD,746.83,0,89.62,37.75,874.2,Jordan,Brandychester,98338,Mobile,Paid
5030,5256,06-08-2024 10:12,Returned,Pending,PayPal,USD,880.57,88.06,105.67,45.99,944.17,Saint Pierre and Miquelon,Theresaburgh,34707,Mobile,Organic
5031,4518,17-12-2024 12:44,Cancelled,Paid,PayPal,USD,1489.34,148.93,178.72,18.5,1537.63,China,New Amyton,94801,Tablet,Email
5032,3625,29-06-2026 09:57,Completed,Pending,BankTransfer,USD,1914.19,287.13,229.7,19.03,1875.79,Bahrain,Richardport,69218,Tablet,Direct
5033,8915,18-12-2025 17:34,Pending,Failed,Card,USD,1107.33,110.73,132.88,24.67,1154.15,Zimbabwe,Millerstad,53659,Desktop,Direct
5034,7433,13-07-2026 16:44,Completed,Paid,Card,USD,1653.91,0,198.47,38.91,1891.29,Central African Republic,Lopezside,78979,Desktop,Direct
5035,1681,08-02-2026 08:50,Returned,Pending,Card,USD,1147.46,0,137.7,18.1,1303.26,Jamaica,Coxfort,58946,Tablet,Paid
5036,1658,05-11-2025 23:00,Pending,Refunded,Card,USD,33.2,0,3.98,34.22,71.4,Malawi,Lake Martin,23468,Tablet,Referral
5037,4870,01-05-2026 00:33,Cancelled,Refunded,PayPal,USD,679.68,33.98,81.56,13.74,741,Sri Lanka,Collierport,84773,Tablet,Direct
5038,3926,14-10-2024 13:59,Pending,Pending,PayPal,USD,131,6.55,15.72,37.71,177.88,Hungary,South Brenda,76136,Tablet,Referral
5039,1709,17-12-2024 18:53,Pending,Failed,PayPal,USD,864.05,43.2,103.69,7.7,932.24,Romania,Lake Frank,72088,Tablet,Organic
5040,7751,14-02-2025 14:12,Pending,Paid,Card,USD,1111.52,55.58,133.38,34.8,1224.12,Bahamas,Cohenbury,35604,Mobile,Organic
5041,1301,28-03-2026 01:33,Returned,Paid,PayPal,USD,1411.42,70.57,169.37,8.45,1518.67,Holy See (Vatican City State),Lake Kimberly,42693,Desktop,Paid
5042,8943,27-07-2025 22:57,Cancelled,Pending,PayPal,USD,438.8,0,52.66,25.39,516.85,Guatemala,Lake Shannon,14581,Mobile,Referral
5043,2362,28-03-2026 16:23,Completed,Paid,Card,USD,353.88,35.39,42.47,7.09,368.05,Canada,Lopezfort,32197,Mobile,Email
5044,2773,10-05-2025 11:44,Returned,Refunded,PayPal,USD,730.98,0,87.72,14.08,832.78,Iraq,Rachelbury,86719,Tablet,Paid
5045,3644,13-10-2024 10:44,Completed,Refunded,Wallet,USD,1771.97,88.6,212.64,19.99,1916,Italy,East Jeffreychester,92319,Desktop,Direct
5046,294,27-08-2025 19:08,Completed,Failed,PayPal,USD,1367.28,136.73,164.07,39.73,1434.35,French Southern Territories,North Jeffreyton,46686,Mobile,Email
5047,161,09-09-2025 19:18,Pending,Paid,Card,USD,1127.3,112.73,135.28,24.9,1174.75,Lao People's Democratic Republic,Greenhaven,92865,Desktop,Paid
5048,7286,30-01-2025 02:42,Pending,Refunded,Wallet,USD,687.66,103.15,82.52,27.9,694.93,American Samoa,Port Denisebury,18375,Tablet,Organic
5049,1976,10-05-2026 07:57,Returned,Pending,Wallet,USD,873.26,0,104.79,6.28,984.33,Namibia,Mccoyfurt,39028,Mobile,Email
5050,3151,10-07-2025 08:52,Pending,Pending,Card,USD,1292.59,193.89,155.11,45.53,1299.34,Saudi Arabia,Ericksonbury,754,Mobile,Paid
5051,8884,25-03-2025 17:52,Returned,Refunded,PayPal,USD,910.53,136.58,109.26,37.84,921.05,Algeria,East Kevinstad,38474,Desktop,Direct
5052,2915,03-03-2026 05:47,Cancelled,Paid,PayPal,USD,1353.38,0,162.41,43.02,1558.81,Grenada,Port Erinstad,9742,Desktop,Direct
5053,6215,27-12-2024 19:54,Pending,Failed,Wallet,USD,1512.94,226.94,181.55,28.43,1495.98,South Africa,South Yolanda,30559,Tablet,Paid
5054,2607,25-11-2025 22:27,Returned,Failed,Wallet,USD,1974.26,98.71,236.91,6.77,2119.23,Philippines,Beckyburgh,59149,Tablet,Paid
5055,6597,27-02-2025 20:06,Cancelled,Refunded,Wallet,USD,1746.14,87.31,209.54,37.81,1906.18,Anguilla,South Stephen,69190,Tablet,Organic
5056,9845,30-06-2025 10:51,Cancelled,Paid,PayPal,USD,969.89,145.48,116.39,9.85,950.65,Mauritania,New Kennethville,65163,Mobile,Organic
5057,5146,09-11-2024 16:58,Pending,Refunded,BankTransfer,USD,1525.48,152.55,183.06,40.81,1596.8,Vietnam,East Kristenville,94464,Tablet,Email
5058,7411,30-04-2026 14:18,Pending,Failed,BankTransfer,USD,221.91,33.29,26.63,24.86,240.11,Turkey,New John,94161,Tablet,Referral
5059,5017,04-02-2026 21:07,Completed,Paid,Card,USD,1302.89,65.14,156.35,39.55,1433.65,Qatar,Michaelhaven,33398,Mobile,Email
5060,855,27-04-2025 03:16,Cancelled,Pending,BankTransfer,USD,1332.37,133.24,159.88,2.95,1361.96,Marshall Islands,West Crystal,95553,Tablet,Referral
5061,2681,09-03-2025 08:35,Completed,Failed,BankTransfer,USD,860.96,86.1,103.32,33.93,912.11,Kazakhstan,Maryhaven,22022,Mobile,Organic
5062,4900,31-07-2025 19:49,Cancelled,Paid,Wallet,USD,1509.37,150.94,181.12,22.75,1562.3,Chile,Lake Jodi,52361,Desktop,Email
5063,6873,25-01-2025 21:57,Completed,Refunded,Wallet,USD,101.08,5.05,12.13,19.21,127.37,Norway,Edwardborough,20921,Mobile,Direct
5064,1160,11-08-2024 08:22,Cancelled,Paid,BankTransfer,USD,1196.33,179.45,143.56,22.77,1183.21,Tunisia,New Tinaland,69045,Tablet,Organic
5065,2555,31-03-2025 18:51,Returned,Refunded,Card,USD,536.91,80.54,64.43,46.46,567.26,Swaziland,East Bryanberg,25944,Mobile,Organic
5066,2533,21-10-2025 20:28,Completed,Failed,Wallet,USD,1687.27,253.09,202.47,46.35,1683,Netherlands Antilles,Bentleyberg,60414,Desktop,Organic
5067,2945,31-01-2026 06:58,Completed,Failed,PayPal,USD,510.58,0,61.27,42.7,614.55,Ukraine,Davidburgh,79158,Mobile,Paid
5068,7085,05-08-2025 13:29,Returned,Refunded,Card,USD,413.98,62.1,49.68,12.41,413.97,British Indian Ocean Territory (Chagos Archipelago),Lopezfurt,9347,Mobile,Paid
5069,6188,08-04-2026 23:10,Returned,Failed,Card,USD,316.4,47.46,37.97,34.13,341.04,Uganda,Port Mariahshire,53334,Tablet,Organic
5070,1787,17-09-2024 06:38,Pending,Pending,Card,USD,1576.43,0,189.17,23.94,1789.54,Taiwan,Dustinbury,48722,Desktop,Referral
5071,6888,06-10-2025 11:45,Pending,Failed,PayPal,USD,554.02,83.1,66.48,1.63,539.03,Suriname,East Heather,61130,Mobile,Referral
5072,5923,15-11-2025 07:51,Pending,Pending,BankTransfer,USD,51.06,0,6.13,8.73,65.92,Somalia,East Jonathanview,67871,Tablet,Direct
5073,7801,28-03-2026 05:22,Cancelled,Refunded,BankTransfer,USD,223.25,11.16,26.79,32.56,271.44,Haiti,Beckermouth,73048,Mobile,Paid
5074,8458,26-12-2025 12:44,Pending,Refunded,BankTransfer,USD,1754.24,0,210.51,1.14,1965.89,Cuba,Rodneytown,53485,Desktop,Direct
5075,2340,16-10-2025 07:01,Completed,Failed,Card,USD,1297.73,129.77,155.73,33.2,1356.89,Greenland,West Jerome,99039,Mobile,Email
5076,8849,20-03-2025 02:16,Cancelled,Paid,Card,USD,415.43,0,49.85,23.56,488.84,India,East Caitlinport,92824,Tablet,Referral
5077,5305,09-03-2026 06:36,Pending,Paid,BankTransfer,USD,1358.25,203.74,162.99,27.31,1344.81,Suriname,West Jenniferburgh,52495,Desktop,Email
5078,7760,13-09-2025 08:03,Returned,Pending,PayPal,USD,513.96,25.7,61.68,31.19,581.13,Cote d'Ivoire,Justinmouth,97374,Desktop,Email
5079,9946,10-09-2025 15:13,Pending,Pending,Card,USD,847.98,42.4,101.76,28.36,935.7,Thailand,East Jaystad,19493,Tablet,Referral
5080,4083,13-05-2025 16:37,Completed,Refunded,PayPal,USD,1474.56,73.73,176.95,44.48,1622.26,Fiji,Lake Nicoleside,71526,Mobile,Direct
5081,5300,31-10-2025 23:35,Returned,Paid,Card,USD,1573.07,235.96,188.77,24.13,1550.01,Bulgaria,Port Brianna,1546,Tablet,Direct
5082,7826,16-03-2025 11:45,Pending,Pending,Wallet,USD,520.91,26.05,62.51,22.06,579.43,Saint Pierre and Miquelon,North Alanmouth,22273,Desktop,Direct
5083,6126,10-05-2026 10:13,Returned,Paid,BankTransfer,USD,742.74,0,89.13,19.03,850.9,Bahamas,New William,66261,Desktop,Email
5084,4431,18-07-2024 19:52,Completed,Paid,Wallet,USD,1083.39,162.51,130.01,21.79,1072.68,Iraq,Dickersonborough,92012,Mobile,Organic
5085,6675,17-09-2025 04:57,Returned,Pending,Card,USD,311.23,0,37.35,9.17,357.75,Congo,Davismouth,98295,Desktop,Paid
5086,724,12-03-2025 16:47,Returned,Refunded,BankTransfer,USD,265.53,39.83,31.86,7.34,264.9,San Marino,Lake Nicholas,71169,Desktop,Paid
5087,6690,24-06-2026 14:25,Cancelled,Paid,BankTransfer,USD,1873.15,187.32,224.78,15.83,1926.44,Argentina,East Heather,78714,Desktop,Paid
5088,9327,15-06-2025 18:17,Pending,Failed,Card,USD,437.57,0,52.51,4.79,494.87,Colombia,East Trevormouth,80743,Mobile,Email
